,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,has_basement,new_house,week,month,year,season,status,Sell Price,Profit
506,7846200070,2014-10-02,595000.0,3,2.5,3370,14402,2.0,0,2,3,9,0,2004,0,98045,47.5008,-121.776,0,0,40,10,2014,fall,Not Buy,0.0,0.0
507,662310400,2014-10-17,515000.0,4,3.0,3590,8249,2.0,0,0,3,9,0,1997,0,98023,47.2846,-122.341,0,0,42,10,2014,fall,Not Buy,0.0,0.0
508,8651100140,2014-08-05,1220000.0,4,2.25,3200,15367,2.0,0,0,4,9,0,1962,0,98040,47.5494,-122.216,0,0,32,8,2014,summer,Not Buy,0.0,0.0
509,8682250350,2014-10-09,507000.0,2,1.75,1670,6460,1.0,0,0,3,8,0,2004,0,98053,47.7123,-122.027,0,0,41,10,2014,fall,Buy,557700.0,50700.0
510,4233400340,2014-08-20,185000.0,3,1.75,1430,10816,2.0,0,0,3,7,0,1994,0,98010,47.3122,-121.996,0,0,34,8,2014,summer,Buy,240500.0,55500.0
511,7199350340,2014-08-25,460000.0,3,1.75,1440,7070,1.0,0,0,3,7,0,1980,0,98052,47.6947,-122.125,0,0,35,8,2014,summer,Buy,598000.0,138000.0
512,3904901710,2015-02-24,435500.0,3,2.25,1450,4789,2.0,0,0,3,7,0,1985,0,98029,47.5665,-122.018,0,0,9,2,2015,winter,Buy,566150.0,130650.0
513,240000058,2015-04-08,469000.0,4,2.75,3550,13938,1.0,0,0,5,8,1450,1966,0,98188,47.425,-122.283,1,0,15,4,2015,spring,Not Buy,0.0,0.0
514,6865200444,2014-05-05,531000.0,2,3.0,1270,1175,2.0,0,0,3,8,160,2000,0,98103,47.6634,-122.34,1,0,19,5,2014,spring,Buy,584100.0,53100.0
515,9498200046,2015-02-06,443500.0,2,1.0,940,6804,1.0,0,0,3,7,0,1949,0,98177,47.7047,-122.373,0,1,6,2,2015,winter,Buy,487850.00000000006,44350.00000000006
516,1796380960,2014-11-26,223000.0,3,2.0,1670,6824,1.0,0,0,3,7,370,1990,0,98042,47.3666,-122.084,1,0,48,11,2014,fall,Buy,289900.0,66900.0
517,5631500868,2015-04-17,590000.0,4,3.5,3100,15842,2.0,0,0,3,8,700,1996,0,98028,47.7466,-122.242,1,0,16,4,2015,spring,Not Buy,0.0,0.0
518,3126049411,2014-12-09,340000.0,2,2.5,1100,1760,3.0,0,0,3,7,0,1997,0,98103,47.6972,-122.35,0,0,50,12,2014,winter,Buy,442000.0,102000.0
519,2321300390,2014-11-05,650000.0,3,2.0,1870,3388,1.0,0,0,4,8,640,1925,0,98199,47.6372,-122.395,1,1,45,11,2014,fall,Not Buy,0.0,0.0
520,3905040800,2014-09-25,533600.0,3,2.5,1930,5080,2.0,0,0,4,8,0,1990,0,98029,47.5694,-122.001,0,0,39,9,2014,fall,Not Buy,0.0,0.0
521,4379400260,2014-06-10,695000.0,3,2.75,2540,4694,2.0,0,0,3,9,0,2005,0,98074,47.6214,-122.024,0,0,24,6,2014,summer,Not Buy,0.0,0.0
522,5115000160,2014-06-17,242000.0,3,1.75,1280,7524,1.5,0,0,4,7,0,1988,0,98031,47.3961,-122.188,0,0,25,6,2014,summer,Not Buy,0.0,0.0
523,2826049234,2015-01-14,425000.0,3,2.25,1820,8814,1.0,0,0,3,7,540,1967,0,98125,47.7162,-122.309,1,0,3,1,2015,winter,Not Buy,0.0,0.0
524,6600700030,2015-05-06,525000.0,3,2.25,1490,9414,2.0,0,0,3,7,0,1981,0,98052,47.6844,-122.113,0,0,19,5,2015,spring,Buy,577500.0,52500.0
525,3904930240,2014-09-22,485000.0,3,2.5,1880,5502,2.0,0,0,3,8,0,1988,0,98029,47.5737,-122.018,0,0,39,9,2014,fall,Buy,533500.0,48500.0
526,9407110700,2015-01-13,175000.0,3,1.0,1250,9775,1.0,0,0,3,7,0,1971,0,98045,47.4474,-121.771,0,0,3,1,2015,winter,Buy,227500.0,52500.0
527,1682500160,2014-06-19,210000.0,3,2.0,1440,7210,1.0,0,0,3,8,0,1983,0,98092,47.3128,-122.184,0,0,25,6,2014,summer,Buy,273000.0,63000.0
528,8078570390,2015-04-15,260000.0,3,2.5,1920,7415,2.0,0,0,3,7,0,1989,0,98031,47.4022,-122.171,0,0,16,4,2015,spring,Buy,286000.0,26000.0
529,3010300240,2014-06-23,577000.0,3,2.5,2060,5750,1.0,0,0,3,7,730,1976,0,98116,47.5671,-122.391,1,0,26,6,2014,summer,Not Buy,0.0,0.0
530,9500900135,2014-10-21,200000.0,3,1.5,1210,10588,1.0,0,0,4,7,0,1958,0,98002,47.2876,-122.212,0,0,43,10,2014,fall,Not Buy,0.0,0.0
531,461001615,2015-02-25,605000.0,2,1.75,1760,5000,1.0,0,0,4,7,820,1927,0,98117,47.682,-122.372,1,1,9,2,2015,winter,Not Buy,0.0,0.0
532,6411600069,2014-05-21,325000.0,3,1.0,990,6750,1.0,0,0,4,6,0,1947,0,98133,47.7125,-122.331,0,1,21,5,2014,spring,Not Buy,0.0,0.0
533,7812800565,2014-08-14,289500.0,3,1.0,960,6400,1.0,0,0,4,6,140,1944,0,98178,47.496,-122.239,1,1,33,8,2014,summer,Not Buy,0.0,0.0
534,7548300731,2014-08-08,559950.0,3,2.5,1660,1458,3.0,0,0,3,9,0,2014,0,98144,47.5876,-122.309,0,0,32,8,2014,summer,Not Buy,0.0,0.0
535,8925100390,2015-04-06,1042500.0,3,1.75,1900,9375,1.0,0,1,4,8,570,1941,0,98115,47.6821,-122.273,1,1,15,4,2015,spring,Not Buy,0.0,0.0
536,7010700292,2014-10-09,543500.0,3,2.25,1270,2790,1.0,0,0,3,7,280,1970,0,98199,47.6581,-122.396,1,0,41,10,2014,fall,Buy,597850.0,54350.0
537,5437820310,2014-05-23,218000.0,3,1.0,960,9633,1.0,0,0,5,6,0,1982,0,98022,47.1951,-122.001,0,0,21,5,2014,spring,Not Buy,0.0,0.0
538,582000135,2014-06-22,565000.0,2,1.75,1330,6000,1.0,0,0,4,7,370,1914,1945,98199,47.6539,-122.396,1,1,25,6,2014,summer,Not Buy,0.0,0.0
539,3204800370,2014-12-12,426700.0,3,1.75,2080,7700,1.0,0,0,5,7,480,1968,0,98056,47.5375,-122.178,1,0,50,12,2014,winter,Not Buy,0.0,0.0
540,8832900550,2014-09-12,650000.0,3,2.5,2690,11575,1.0,0,3,3,8,560,1957,0,98028,47.7605,-122.267,1,0,37,9,2014,fall,Not Buy,0.0,0.0
541,9550204515,2014-09-24,542000.0,2,1.0,890,3060,1.0,0,0,3,7,120,1910,0,98105,47.6663,-122.326,1,1,39,9,2014,fall,Buy,596200.0,54200.0
542,7199330390,2014-06-24,415000.0,3,1.75,1070,8000,1.0,0,0,3,7,0,1977,0,98052,47.6978,-122.13,0,0,26,6,2014,summer,Buy,539500.0,124500.0
543,6131600060,2014-08-15,214000.0,3,1.0,1200,8316,1.0,0,0,4,6,0,1953,0,98002,47.3221,-122.215,0,1,33,8,2014,summer,Not Buy,0.0,0.0
544,5379805460,2015-01-21,245000.0,3,1.5,1360,8910,2.0,0,0,5,7,0,1949,0,98188,47.4488,-122.275,0,1,4,1,2015,winter,Not Buy,0.0,0.0
545,7212652180,2014-07-01,314500.0,3,2.0,2050,13303,1.0,0,0,3,8,0,1993,0,98003,47.2681,-122.31,0,0,27,7,2014,summer,Not Buy,0.0,0.0
546,6379500640,2015-04-09,1120000.0,3,1.5,3000,5750,2.0,0,0,5,9,1000,1924,0,98116,47.5821,-122.39,1,1,15,4,2015,spring,Not Buy,0.0,0.0
547,4315700060,2015-03-03,378000.0,2,2.0,1300,3850,1.0,0,0,3,7,500,1963,0,98136,47.5395,-122.39,1,0,10,3,2015,spring,Buy,491400.0,113400.0
548,3329500060,2014-07-28,305000.0,4,2.5,2250,9091,1.0,0,0,3,7,910,1982,0,98001,47.336,-122.269,1,0,31,7,2014,summer,Not Buy,0.0,0.0
549,4140090320,2015-03-20,595000.0,5,2.75,3740,6750,1.0,0,0,4,8,1760,1978,0,98028,47.7679,-122.261,1,0,12,3,2015,spring,Not Buy,0.0,0.0
550,9385200045,2015-05-12,729500.0,3,2.5,1660,1091,3.0,0,1,3,9,130,2015,0,98116,47.5818,-122.402,1,0,20,5,2015,spring,Not Buy,0.0,0.0
551,7852180340,2014-09-30,430000.0,3,2.5,2360,6699,2.0,0,0,3,7,0,2003,0,98065,47.5317,-121.853,0,0,40,9,2014,fall,Buy,559000.0,129000.0
552,1545804340,2015-04-09,240000.0,3,1.75,1760,6500,1.0,0,0,3,7,610,1987,0,98038,47.3647,-122.05,1,0,15,4,2015,spring,Buy,312000.0,72000.0
553,2490200320,2015-03-20,545000.0,3,1.75,1680,6200,1.5,0,0,3,7,0,1916,0,98136,47.5338,-122.384,0,1,12,3,2015,spring,Not Buy,0.0,0.0
554,2218000335,2014-07-07,530000.0,3,1.75,1320,2500,1.0,0,0,3,7,450,1918,0,98105,47.6681,-122.305,1,1,28,7,2014,summer,Buy,689000.0,159000.0
555,2586800270,2015-04-07,425000.0,4,1.0,1260,7645,1.5,0,0,3,6,0,1925,0,98146,47.5044,-122.35,0,1,15,4,2015,spring,Not Buy,0.0,0.0
556,4338800370,2014-11-17,220000.0,3,1.0,1000,6020,1.0,0,0,3,6,0,1944,0,98166,47.4793,-122.346,0,1,47,11,2014,fall,Buy,286000.0,66000.0
557,3226200105,2014-05-23,325000.0,3,1.0,1920,6862,1.0,0,2,3,7,800,1952,0,98118,47.5193,-122.274,1,1,21,5,2014,spring,Buy,357500.0,32500.0
558,2324039036,2015-04-03,597500.0,3,2.0,2150,5400,1.5,0,0,4,7,770,1911,0,98126,47.555,-122.379,1,1,14,4,2015,spring,Not Buy,0.0,0.0
559,7849202231,2014-07-23,337000.0,3,2.5,1470,3976,2.0,0,0,3,7,0,1999,0,98065,47.526,-121.826,0,0,30,7,2014,summer,Buy,438100.0,101100.0
560,5196410260,2015-04-22,1000000.0,3,2.5,3180,10492,2.0,0,2,3,10,0,1991,0,98052,47.655,-122.124,0,0,17,4,2015,spring,Not Buy,0.0,0.0
561,2985800030,2014-05-07,495000.0,3,1.0,990,6000,1.0,0,0,3,6,0,1943,0,98105,47.6718,-122.267,0,1,19,5,2014,spring,Buy,643500.0,148500.0
562,259900160,2015-01-02,748000.0,4,3.5,2770,3330,2.0,0,0,3,8,800,2001,0,98052,47.6327,-122.109,1,0,1,1,2015,winter,Not Buy,0.0,0.0
563,708000030,2014-09-02,888000.0,3,1.5,1250,8710,1.0,0,0,4,7,0,1953,0,98004,47.6245,-122.198,0,1,36,9,2014,fall,Not Buy,0.0,0.0
564,9412200260,2014-11-13,496500.0,4,2.5,2250,14440,1.0,0,0,3,7,700,1967,0,98027,47.5221,-122.045,1,0,46,11,2014,fall,Buy,546150.0,49650.0
565,1062100116,2015-01-21,475000.0,3,2.5,1640,5097,2.0,0,0,3,7,0,1969,0,98155,47.7522,-122.278,0,0,4,1,2015,winter,Not Buy,0.0,0.0
566,6798100662,2014-05-27,312000.0,3,1.5,1255,1374,3.0,0,0,3,7,0,2004,0,98125,47.7145,-122.311,0,0,22,5,2014,spring,Buy,405600.0,93600.0
567,1775920350,2014-11-24,323000.0,3,1.0,1290,12231,1.0,0,0,3,7,0,1976,0,98072,47.7404,-122.11,0,0,48,11,2014,fall,Buy,419900.0,96900.0
568,2525500260,2014-11-24,331000.0,3,1.75,1300,9079,1.0,0,0,3,7,0,1986,0,98059,47.4834,-122.159,0,0,48,11,2014,fall,Buy,430300.0,99300.0
569,6145600041,2014-05-14,306000.0,3,1.5,1220,1086,3.0,0,0,3,8,0,2007,0,98133,47.7049,-122.353,0,0,20,5,2014,spring,Buy,336600.0,30600.0
570,3300701615,2014-09-30,655000.0,4,2.5,2630,4000,3.0,0,0,3,8,0,2002,0,98117,47.6915,-122.381,0,0,40,9,2014,fall,Not Buy,0.0,0.0
571,5151600340,2014-07-09,290000.0,3,1.5,1950,15954,1.0,0,0,4,8,0,1959,0,98003,47.336,-122.319,0,0,28,7,2014,summer,Not Buy,0.0,0.0
572,7613700521,2014-08-02,1250000.0,4,3.25,3160,5000,2.0,0,0,5,9,800,1965,0,98105,47.6597,-122.274,1,0,31,8,2014,summer,Not Buy,0.0,0.0
573,2710600045,2014-06-16,460000.0,3,1.75,1550,4708,1.0,0,0,4,7,690,1949,0,98115,47.6759,-122.286,1,1,25,6,2014,summer,Not Buy,0.0,0.0
574,5101405124,2014-09-12,435000.0,4,2.5,1700,6380,1.0,0,0,4,7,850,1940,0,98115,47.6988,-122.319,1,1,37,9,2014,fall,Not Buy,0.0,0.0
575,6067910030,2015-03-16,664000.0,4,2.75,2510,11880,1.0,0,0,5,8,880,1978,0,98006,47.5427,-122.181,1,0,12,3,2015,spring,Not Buy,0.0,0.0
576,1959701890,2014-07-29,865000.0,4,1.75,1800,4180,2.0,0,3,4,8,0,1921,0,98102,47.6462,-122.318,0,1,31,7,2014,summer,Not Buy,0.0,0.0
577,1402200340,2014-08-13,385000.0,3,1.75,1800,18000,1.0,0,0,3,8,600,1968,0,98058,47.4406,-122.146,1,0,33,8,2014,summer,Not Buy,0.0,0.0
578,3558900070,2014-07-18,497000.0,3,2.25,1870,9315,1.0,0,0,3,7,520,1975,0,98034,47.705,-122.202,1,0,29,7,2014,summer,Not Buy,0.0,0.0
579,7846700310,2014-06-23,280000.0,2,1.0,1010,3000,1.0,0,0,4,7,0,1925,0,98045,47.4965,-121.785,0,1,26,6,2014,summer,Not Buy,0.0,0.0
580,3348401740,2015-01-27,188000.0,2,1.5,1120,17487,1.0,0,0,3,6,0,1924,0,98178,47.5024,-122.271,0,1,5,1,2015,winter,Buy,244400.0,56400.0
581,3013300288,2014-09-30,478500.0,3,1.0,2090,4755,1.0,0,2,3,8,890,1969,0,98136,47.5304,-122.387,1,0,40,9,2014,fall,Buy,526350.0,47850.0
582,7852070060,2014-07-31,1145000.0,4,3.5,4370,18361,2.0,0,0,3,11,0,2001,0,98065,47.544,-121.872,0,0,31,7,2014,summer,Not Buy,0.0,0.0
583,5029450160,2014-08-15,222000.0,3,2.0,1440,7187,1.0,0,0,4,7,470,1981,0,98023,47.291,-122.368,1,0,33,8,2014,summer,Not Buy,0.0,0.0
584,5104540240,2014-06-09,609900.0,4,2.5,3190,7399,2.0,0,0,3,10,0,2006,0,98038,47.3558,-122.004,0,0,24,6,2014,summer,Not Buy,0.0,0.0
585,3438500486,2014-10-16,413000.0,4,3.5,2380,5809,2.0,0,0,4,7,630,1995,0,98106,47.5536,-122.359,1,0,42,10,2014,fall,Not Buy,0.0,0.0
586,5102400105,2014-10-13,400000.0,4,1.0,1420,4875,1.5,0,0,3,7,0,1930,0,98115,47.6942,-122.321,0,1,42,10,2014,fall,Buy,520000.0,120000.0
587,2346200030,2015-01-05,802541.0,5,2.75,2990,6768,2.0,0,0,3,9,0,2014,0,98006,47.5462,-122.182,0,0,2,1,2015,winter,Not Buy,0.0,0.0
588,1321710030,2014-05-19,320000.0,3,2.5,2680,7757,2.0,0,0,3,8,0,1990,0,98023,47.2918,-122.346,0,0,21,5,2014,spring,Not Buy,0.0,0.0
589,7853290030,2015-03-11,507000.0,4,2.5,2730,7649,2.0,0,0,3,7,0,2006,0,98065,47.5441,-121.882,0,0,11,3,2015,spring,Not Buy,0.0,0.0
590,1566100400,2014-09-24,387500.0,3,1.0,1220,8329,1.0,0,0,3,6,0,1946,0,98115,47.6982,-122.298,0,1,39,9,2014,fall,Buy,503750.0,116250.0
591,1775800800,2015-02-24,396000.0,3,1.0,1500,12616,1.0,0,0,3,7,0,1967,0,98072,47.7415,-122.101,0,0,9,2,2015,winter,Buy,514800.0,118800.0
592,9133600075,2014-08-21,373000.0,3,1.75,1830,11788,1.0,0,1,3,8,400,1958,0,98055,47.4862,-122.224,1,0,34,8,2014,summer,Not Buy,0.0,0.0
593,1402600700,2014-07-21,359900.0,4,2.25,2470,7698,2.0,0,0,3,8,0,1983,0,98058,47.4406,-122.141,0,0,30,7,2014,summer,Not Buy,0.0,0.0
594,8024200350,2015-03-04,410000.0,2,1.0,800,4342,1.0,0,0,3,6,130,1927,0,98115,47.6997,-122.316,1,1,10,3,2015,spring,Buy,533000.0,123000.0
595,7697870860,2014-06-25,245000.0,3,2.0,1410,5760,1.0,0,0,3,7,0,1985,0,98030,47.3702,-122.185,0,0,26,6,2014,summer,Buy,318500.0,73500.0
596,2013200390,2014-09-22,268000.0,4,1.75,1680,9966,1.0,0,0,3,7,580,1977,0,98198,47.3923,-122.311,1,0,39,9,2014,fall,Not Buy,0.0,0.0
597,6664000030,2014-10-09,980000.0,4,2.25,2240,11034,2.0,0,0,3,8,0,1976,0,98004,47.5894,-122.195,0,0,41,10,2014,fall,Not Buy,0.0,0.0
598,9349900105,2015-04-07,795000.0,2,1.0,1380,5000,1.5,0,2,3,5,0,1905,0,98106,47.5708,-122.359,0,1,15,4,2015,spring,Not Buy,0.0,0.0
599,1895000045,2015-05-04,195000.0,2,1.0,820,5100,1.0,0,0,3,6,0,1953,0,98118,47.5156,-122.262,0,1,19,5,2015,spring,Buy,253500.0,58500.0
600,6205500030,2014-11-03,480000.0,4,2.0,2180,10575,1.0,0,0,2,6,450,1950,0,98005,47.589,-122.177,1,1,45,11,2014,fall,Not Buy,0.0,0.0
601,7011200260,2014-12-19,485000.0,4,2.0,1400,3600,1.0,0,0,3,7,300,1900,0,98119,47.6385,-122.37,1,1,51,12,2014,winter,Buy,630500.0,145500.0
602,41000454,2014-08-15,130000.0,2,1.0,880,9000,1.0,0,0,3,5,0,1928,0,98188,47.4672,-122.291,0,1,33,8,2014,summer,Buy,169000.0,39000.0
603,7203600550,2014-08-04,325000.0,2,1.0,1060,5703,1.0,0,2,4,6,0,1946,0,98198,47.3444,-122.327,0,1,32,8,2014,summer,Not Buy,0.0,0.0
604,9477200560,2015-04-13,440000.0,3,1.75,1530,7245,1.0,0,0,4,7,0,1984,0,98034,47.731,-122.191,0,0,16,4,2015,spring,Not Buy,0.0,0.0
605,4022907770,2014-10-14,550000.0,4,1.75,2480,14782,1.0,0,3,3,8,1020,1958,0,98155,47.7646,-122.271,1,0,42,10,2014,fall,Not Buy,0.0,0.0
606,5231000060,2014-08-05,310000.0,3,1.75,1490,7150,1.0,0,0,5,6,0,1967,0,98059,47.5015,-122.124,0,0,32,8,2014,summer,Not Buy,0.0,0.0
607,3216900060,2014-06-25,390000.0,4,2.5,2340,8548,2.0,0,0,3,8,0,1993,0,98031,47.4206,-122.183,0,0,26,6,2014,summer,Not Buy,0.0,0.0
608,7967200060,2014-09-08,243000.0,3,1.75,1450,12125,1.0,0,0,4,7,0,1981,0,98001,47.3575,-122.28,0,0,37,9,2014,fall,Not Buy,0.0,0.0
609,8077210350,2014-07-22,639000.0,4,2.5,2210,9875,2.0,0,0,3,9,0,1990,0,98074,47.6285,-122.025,0,0,30,7,2014,summer,Not Buy,0.0,0.0
610,7203000640,2014-09-18,215000.0,4,1.0,1130,7400,1.0,0,0,4,7,0,1969,0,98003,47.3437,-122.316,0,0,38,9,2014,fall,Not Buy,0.0,0.0
611,2988000070,2015-03-04,405000.0,5,1.75,1550,10500,1.0,0,0,3,7,450,1961,0,98011,47.7573,-122.22,1,0,10,3,2015,spring,Buy,526500.0,121500.0
612,3832200070,2014-12-22,250000.0,4,1.75,1710,7140,1.0,0,0,5,7,700,1968,0,98032,47.3745,-122.275,1,0,52,12,2014,winter,Not Buy,0.0,0.0
613,3670500710,2014-07-15,405500.0,3,1.5,1010,8108,1.0,0,0,5,7,0,1954,0,98155,47.7359,-122.309,0,1,29,7,2014,summer,Not Buy,0.0,0.0
614,4233400400,2015-04-14,267000.0,3,2.0,1300,9644,1.0,0,0,3,7,0,1994,0,98010,47.3131,-121.998,0,0,16,4,2015,spring,Not Buy,0.0,0.0
615,3793500550,2014-08-08,289950.0,3,2.5,1670,6186,2.0,0,0,3,7,0,2002,0,98038,47.3668,-122.031,0,0,32,8,2014,summer,Buy,376935.0,86985.0
616,6431000270,2014-07-28,565000.0,2,1.0,960,4080,1.0,0,0,5,7,0,1911,0,98103,47.6893,-122.349,0,1,31,7,2014,summer,Not Buy,0.0,0.0
617,7694800270,2015-04-20,636000.0,3,2.5,2140,2770,2.0,0,0,3,8,370,2007,0,98052,47.6664,-122.131,1,0,17,4,2015,spring,Not Buy,0.0,0.0
618,2171400197,2014-09-18,350000.0,5,3.0,2520,5500,1.0,0,0,3,8,970,2004,0,98178,47.4938,-122.255,1,0,38,9,2014,fall,Not Buy,0.0,0.0
619,2473400340,2014-06-04,320000.0,3,1.5,1650,9380,1.0,0,0,5,7,520,1978,0,98058,47.4525,-122.162,1,0,23,6,2014,summer,Not Buy,0.0,0.0
620,3530490070,2014-06-13,210000.0,2,1.75,1440,5680,1.0,0,0,4,8,0,1978,0,98198,47.3825,-122.319,0,0,24,6,2014,summer,Not Buy,0.0,0.0
621,1932300075,2014-09-10,245000.0,2,1.0,1050,5900,1.0,0,0,3,7,0,1950,0,98126,47.5326,-122.376,0,1,37,9,2014,fall,Buy,318500.0,73500.0
622,2525000510,2014-11-06,328000.0,3,1.75,1470,7650,1.0,0,0,3,7,340,1983,0,98059,47.4818,-122.161,1,0,45,11,2014,fall,Buy,426400.0,98400.0
623,1742800060,2014-06-12,501000.0,3,1.75,1970,7972,1.0,0,3,5,8,600,1976,0,98055,47.4908,-122.225,1,0,24,6,2014,summer,Not Buy,0.0,0.0
624,2723089104,2014-09-17,315000.0,3,2.25,1540,17424,2.0,0,0,3,7,0,1992,0,98045,47.4429,-121.759,0,0,38,9,2014,fall,Buy,346500.0,31500.0
625,2619950350,2014-05-08,403000.0,3,2.75,2090,8354,2.0,0,0,3,8,0,2012,0,98019,47.7336,-121.965,0,0,19,5,2014,spring,Not Buy,0.0,0.0
626,4021100045,2014-07-15,550000.0,3,2.0,2380,17950,2.0,0,0,4,8,270,1934,0,98155,47.7591,-122.28,1,1,29,7,2014,summer,Not Buy,0.0,0.0
627,731500200,2015-01-13,347500.0,4,2.5,2156,3562,2.0,0,0,3,9,0,2012,0,98030,47.3591,-122.201,0,0,3,1,2015,winter,Not Buy,0.0,0.0
628,2591820310,2014-10-06,365000.0,4,2.25,2070,8893,2.0,0,0,4,8,0,1986,0,98058,47.4388,-122.162,0,0,41,10,2014,fall,Not Buy,0.0,0.0
629,3626039299,2015-02-24,588000.0,3,1.0,1910,8167,1.0,0,0,4,8,640,1951,0,98117,47.7004,-122.368,1,1,9,2,2015,winter,Not Buy,0.0,0.0
630,9346980140,2014-08-20,605000.0,3,1.75,1920,7400,1.0,0,0,4,8,660,1977,0,98006,47.5633,-122.131,1,0,34,8,2014,summer,Not Buy,0.0,0.0
631,8159610060,2014-11-19,233000.0,3,2.0,1400,9177,1.0,0,0,3,7,0,1974,0,98001,47.3415,-122.272,0,0,47,11,2014,fall,Buy,256300.00000000003,23300.00000000003
632,7830800339,2014-07-28,360000.0,4,2.5,2210,17715,2.0,0,0,3,8,0,1997,0,98030,47.3818,-122.2,0,0,31,7,2014,summer,Not Buy,0.0,0.0
633,1588600045,2014-12-15,459000.0,2,1.75,1170,4887,1.0,0,0,3,6,150,1929,0,98117,47.695,-122.366,1,1,51,12,2014,winter,Buy,504900.00000000006,45900.00000000006
634,1771000890,2014-09-17,305000.0,3,1.0,1160,9750,1.0,0,0,3,7,0,1967,0,98077,47.7422,-122.073,0,0,38,9,2014,fall,Buy,396500.0,91500.0
635,3300701170,2014-06-20,395000.0,3,1.0,1500,4000,1.0,0,0,3,6,600,1925,0,98117,47.6921,-122.38,1,1,25,6,2014,summer,Buy,513500.0,118500.0
636,7340500270,2015-01-23,560000.0,4,2.5,2940,6000,2.0,0,0,3,8,0,2000,0,98011,47.7533,-122.198,0,0,4,1,2015,winter,Not Buy,0.0,0.0
637,9277200111,2014-07-14,650000.0,4,1.75,2010,5070,1.0,0,1,4,7,710,1963,0,98116,47.5793,-122.402,1,0,29,7,2014,summer,Not Buy,0.0,0.0
638,293720140,2014-06-05,449950.0,3,2.5,2170,4912,2.0,0,0,3,7,0,2003,0,98028,47.7767,-122.239,0,0,23,6,2014,summer,Not Buy,0.0,0.0
639,579003610,2015-02-24,517500.0,3,1.5,1430,5200,1.0,0,3,4,7,180,1940,0,98117,47.6988,-122.387,1,1,9,2,2015,winter,Not Buy,0.0,0.0
640,1138020200,2014-09-03,435000.0,4,1.5,1510,6460,1.0,0,0,3,7,440,1970,0,98034,47.7121,-122.214,1,0,36,9,2014,fall,Buy,478500.00000000006,43500.00000000006
641,3432500200,2015-04-09,329999.0,3,1.0,1150,6908,1.0,0,0,3,6,350,1952,0,98155,47.7447,-122.313,1,1,15,4,2015,spring,Buy,362998.9,32999.90000000002
642,1563102435,2014-12-10,950000.0,3,1.75,2150,4200,1.0,0,4,5,8,1010,1960,0,98116,47.5671,-122.405,1,0,50,12,2014,winter,Not Buy,0.0,0.0
643,3959400710,2014-07-30,447000.0,3,1.0,1370,6001,1.0,0,0,5,7,140,1944,0,98108,47.5646,-122.317,1,1,31,7,2014,summer,Not Buy,0.0,0.0
644,8682300890,2014-08-28,699800.0,2,2.5,2380,6600,1.0,0,0,3,8,0,2010,0,98053,47.717,-122.02,0,0,35,8,2014,summer,Not Buy,0.0,0.0
645,4385700765,2014-06-03,850000.0,3,1.75,1370,3850,1.0,0,0,5,7,600,1911,1988,98112,47.6374,-122.279,1,1,23,6,2014,summer,Not Buy,0.0,0.0
646,5149300200,2014-09-02,316500.0,3,1.75,1600,14250,1.0,0,0,3,7,530,1979,0,98023,47.3272,-122.355,1,0,36,9,2014,fall,Not Buy,0.0,0.0
647,9323600060,2014-07-15,942500.0,5,3.5,3750,9612,1.0,0,2,4,9,1720,1981,0,98006,47.5511,-122.157,1,0,29,7,2014,summer,Not Buy,0.0,0.0
648,9542300320,2015-02-02,856600.0,4,2.25,2400,13430,1.0,0,0,4,9,0,1964,0,98005,47.5987,-122.178,0,0,6,2,2015,winter,Not Buy,0.0,0.0
649,770000045,2014-10-24,405600.0,5,1.5,2830,4000,2.5,0,0,4,8,0,1918,0,98118,47.5132,-122.262,0,1,43,10,2014,fall,Not Buy,0.0,0.0
650,6379500159,2014-09-11,400000.0,3,2.25,1190,1149,2.0,0,0,3,8,140,2008,0,98116,47.5818,-122.387,1,0,37,9,2014,fall,Buy,520000.0,120000.0
651,8856940060,2015-02-27,374950.0,4,2.75,2730,4683,2.0,0,0,3,7,0,2005,0,98038,47.3608,-122.043,0,0,9,2,2015,winter,Not Buy,0.0,0.0
652,2972300060,2014-12-17,405300.0,3,2.75,2390,7939,1.0,0,0,5,7,780,1983,0,98056,47.4987,-122.166,1,0,51,12,2014,winter,Not Buy,0.0,0.0
653,8146100270,2015-03-24,824000.0,4,2.25,2490,9864,1.0,0,0,4,8,1200,1961,0,98004,47.6051,-122.195,1,0,13,3,2015,spring,Not Buy,0.0,0.0
654,8648200030,2014-07-16,260000.0,3,1.75,1100,10968,1.0,0,0,5,7,0,1984,0,98042,47.363,-122.08,0,0,29,7,2014,summer,Not Buy,0.0,0.0
655,208500160,2015-01-07,760000.0,4,2.5,2430,6099,1.0,0,0,5,8,960,1965,0,98115,47.6777,-122.287,1,0,2,1,2015,winter,Not Buy,0.0,0.0
656,1196003428,2014-06-24,405000.0,3,2.5,3170,12750,2.0,0,0,3,10,810,1995,0,98023,47.3384,-122.336,1,0,26,6,2014,summer,Not Buy,0.0,0.0
657,5104450990,2014-06-19,429900.0,4,2.5,2640,8625,2.0,0,0,3,8,0,1987,0,98058,47.4598,-122.15,0,0,25,6,2014,summer,Not Buy,0.0,0.0
